E-Company,No,Product_Name,Product_Rating,Product_Price
Flipkart,1110,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",3.4,₹999
Flipkart,1111,"POCO M3 Pro 5G (Cool Blue, 64 GB)",4.3,"₹12,499"
Flipkart,1112,"realme C25Y (Glacier Blue, 64 GB)",4.5,"₹10,999"
Flipkart,1113,"SAMSUNG Galaxy F12 (Sea Green, 64 GB)",4.3,"₹9,499"
Flipkart,1114,IAIR S19,3.9,"₹1,299"
Flipkart,1115,"realme 9i (Prism Blue, 64 GB)",4.4,"₹12,999"
Flipkart,1116,"realme C21Y (Cross Black, 64 GB)",4.5,"₹10,499"
Flipkart,1117,"realme C21Y (Cross Blue, 64 GB)",4.5,"₹10,499"
Flipkart,1118,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",3.7,"₹1,320"
Flipkart,1119,"realme C21Y (Cross Black, 32 GB)",4.6,"₹9,499"
Flipkart,1120,"realme C21Y (Cross Blue, 32 GB)",4.6,"₹9,499"
Flipkart,1121,"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)",4.3,"₹9,499"
Flipkart,1122,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",4,"₹1,320"
Flipkart,1123,"realme 9i (Prism Black, 128 GB)",4.3,"₹15,999"
Flipkart,1124,"realme 9i (Prism Black, 64 GB)",4.4,"₹12,999"
Flipkart,1125,"realme 9i (Prism Blue, 128 GB)",4.4,"₹14,499"
Flipkart,1126,"IAIR Basic Feature Dual Sim Mobile Phone with 1200mAh Battery, 1.7 inch Display Screen, 0.8 mp Camera ...",3.7,₹809
Flipkart,1127,"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)",4.3,"₹9,499"
Flipkart,1128,"realme C25Y (Metal Grey, 64 GB)",4.5,"₹10,999"
Flipkart,1129,"realme C20 (Cool Blue, 32 GB)",4.4,"₹6,999"
Flipkart,1130,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.8 inch Display Screen, 0.8 mp Camera ...",4,"₹1,219"
Flipkart,1131,"realme C20 (Cool Grey, 32 GB)",4.4,"₹6,999"
Flipkart,1132,"realme 9i (Prism Blue, 128 GB)",4.3,"₹15,999"
Flipkart,1133,"POCO C31 (Royal Blue, 64 GB)",4.4,"₹8,999"
Flipkart,1134,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",3.4,₹999
Flipkart,1135,"POCO M3 Pro 5G (Cool Blue, 64 GB)",4.3,"₹12,499"
Flipkart,1136,"realme C25Y (Glacier Blue, 64 GB)",4.5,"₹10,999"
Flipkart,1137,"SAMSUNG Galaxy F12 (Sea Green, 64 GB)",4.3,"₹9,499"
Flipkart,1138,IAIR S19,3.9,"₹1,299"
Flipkart,1139,"realme 9i (Prism Blue, 64 GB)",4.4,"₹12,999"
Flipkart,1140,"realme C21Y (Cross Black, 64 GB)",4.5,"₹10,499"
Flipkart,1141,"realme C21Y (Cross Blue, 64 GB)",4.5,"₹10,499"
Flipkart,1142,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",3.7,"₹1,320"
Flipkart,1143,"realme C21Y (Cross Black, 32 GB)",4.6,"₹9,499"
Flipkart,1144,"realme C21Y (Cross Blue, 32 GB)",4.6,"₹9,499"
Flipkart,1145,"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)",4.3,"₹9,499"
Flipkart,1146,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",4,"₹1,320"
Flipkart,1147,"realme 9i (Prism Black, 128 GB)",4.3,"₹15,999"
Flipkart,1148,"realme 9i (Prism Black, 64 GB)",4.4,"₹12,999"
Flipkart,1149,"realme 9i (Prism Blue, 128 GB)",4.4,"₹14,499"
Flipkart,1150,"IAIR Basic Feature Dual Sim Mobile Phone with 1200mAh Battery, 1.7 inch Display Screen, 0.8 mp Camera ...",3.7,₹809
Flipkart,1151,"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)",4.3,"₹9,499"
Flipkart,1152,"realme C25Y (Metal Grey, 64 GB)",4.5,"₹10,999"
Flipkart,1153,"realme C20 (Cool Blue, 32 GB)",4.4,"₹6,999"
Flipkart,1154,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.8 inch Display Screen, 0.8 mp Camera ...",4,"₹1,219"
Flipkart,1155,"realme C20 (Cool Grey, 32 GB)",4.4,"₹6,999"
Flipkart,1156,"realme 9i (Prism Blue, 128 GB)",4.3,"₹15,999"
Flipkart,1157,"POCO C31 (Royal Blue, 64 GB)",4.4,"₹8,999"
Flipkart,1158,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",3.4,₹999
Flipkart,1159,"POCO M3 Pro 5G (Cool Blue, 64 GB)",4.3,"₹12,499"
Flipkart,1160,"realme C25Y (Glacier Blue, 64 GB)",4.5,"₹10,999"
Flipkart,1161,"SAMSUNG Galaxy F12 (Sea Green, 64 GB)",4.3,"₹9,499"
Flipkart,1162,IAIR S19,3.9,"₹1,299"
Flipkart,1163,"realme 9i (Prism Blue, 64 GB)",4.4,"₹12,999"
Flipkart,1164,"realme C21Y (Cross Black, 64 GB)",4.5,"₹10,499"
Flipkart,1165,"realme C21Y (Cross Blue, 64 GB)",4.5,"₹10,499"
Flipkart,1166,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",3.7,"₹1,320"
Flipkart,1167,"realme C21Y (Cross Black, 32 GB)",4.6,"₹9,499"
Flipkart,1168,"realme C21Y (Cross Blue, 32 GB)",4.6,"₹9,499"
Flipkart,1169,"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)",4.3,"₹9,499"
Flipkart,1170,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",4,"₹1,320"
Flipkart,1171,"realme 9i (Prism Black, 128 GB)",4.3,"₹15,999"
Flipkart,1172,"realme 9i (Prism Black, 64 GB)",4.4,"₹12,999"
Flipkart,1173,"realme 9i (Prism Blue, 128 GB)",4.4,"₹14,499"
Flipkart,1174,"IAIR Basic Feature Dual Sim Mobile Phone with 1200mAh Battery, 1.7 inch Display Screen, 0.8 mp Camera ...",3.7,₹809
Flipkart,1175,"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)",4.3,"₹9,499"
Flipkart,1176,"realme C25Y (Metal Grey, 64 GB)",4.5,"₹10,999"
Flipkart,1177,"realme C20 (Cool Blue, 32 GB)",4.4,"₹6,999"
Flipkart,1178,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.8 inch Display Screen, 0.8 mp Camera ...",4,"₹1,219"
Flipkart,1179,"realme C20 (Cool Grey, 32 GB)",4.4,"₹6,999"
Flipkart,1180,"realme 9i (Prism Blue, 128 GB)",4.3,"₹15,999"
Flipkart,1181,"POCO C31 (Royal Blue, 64 GB)",4.4,"₹8,999"
Flipkart,1182,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",3.4,₹999
Flipkart,1183,"POCO M3 Pro 5G (Cool Blue, 64 GB)",4.3,"₹12,499"
Flipkart,1184,"realme C25Y (Glacier Blue, 64 GB)",4.5,"₹10,999"
Flipkart,1185,"SAMSUNG Galaxy F12 (Sea Green, 64 GB)",4.3,"₹9,499"
Flipkart,1186,IAIR S19,3.9,"₹1,299"
Flipkart,1187,"realme 9i (Prism Blue, 64 GB)",4.4,"₹12,999"
Flipkart,1188,"realme C21Y (Cross Black, 64 GB)",4.5,"₹10,499"
Flipkart,1189,"realme C21Y (Cross Blue, 64 GB)",4.5,"₹10,499"
Flipkart,1190,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",3.7,"₹1,320"
Flipkart,1191,"realme C21Y (Cross Black, 32 GB)",4.6,"₹9,499"
Flipkart,1192,"realme C21Y (Cross Blue, 32 GB)",4.6,"₹9,499"
Flipkart,1193,"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)",4.3,"₹9,499"
Flipkart,1194,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",4,"₹1,320"
Flipkart,1195,"realme 9i (Prism Black, 128 GB)",4.3,"₹15,999"
Flipkart,1196,"realme 9i (Prism Black, 64 GB)",4.4,"₹12,999"
Flipkart,1197,"realme 9i (Prism Blue, 128 GB)",4.4,"₹14,499"
Flipkart,1198,"IAIR Basic Feature Dual Sim Mobile Phone with 1200mAh Battery, 1.7 inch Display Screen, 0.8 mp Camera ...",3.7,₹809
Flipkart,1199,"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)",4.3,"₹9,499"
Flipkart,1200,"realme C25Y (Metal Grey, 64 GB)",4.5,"₹10,999"
Flipkart,1201,"realme C20 (Cool Blue, 32 GB)",4.4,"₹6,999"
Flipkart,1202,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.8 inch Display Screen, 0.8 mp Camera ...",4,"₹1,219"
Flipkart,1203,"realme C20 (Cool Grey, 32 GB)",4.4,"₹6,999"
Flipkart,1204,"realme 9i (Prism Blue, 128 GB)",4.3,"₹15,999"
Flipkart,1205,"POCO C31 (Royal Blue, 64 GB)",4.4,"₹8,999"
Flipkart,1206,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",3.4,₹999
Flipkart,1207,"POCO M3 Pro 5G (Cool Blue, 64 GB)",4.3,"₹12,499"
Flipkart,1208,"realme C25Y (Glacier Blue, 64 GB)",4.5,"₹10,999"
Flipkart,1209,"SAMSUNG Galaxy F12 (Sea Green, 64 GB)",4.3,"₹9,499"
Flipkart,1210,IAIR S19,3.9,"₹1,299"
Flipkart,1211,"realme 9i (Prism Blue, 64 GB)",4.4,"₹12,999"
Flipkart,1212,"realme C21Y (Cross Black, 64 GB)",4.5,"₹10,499"
Flipkart,1213,"realme C21Y (Cross Blue, 64 GB)",4.5,"₹10,499"
Flipkart,1214,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",3.7,"₹1,320"
Flipkart,1215,"realme C21Y (Cross Black, 32 GB)",4.6,"₹9,499"
Flipkart,1216,"realme C21Y (Cross Blue, 32 GB)",4.6,"₹9,499"
Flipkart,1217,"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)",4.3,"₹9,499"
Flipkart,1218,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",4,"₹1,320"
Flipkart,1219,"realme 9i (Prism Black, 128 GB)",4.3,"₹15,999"
Flipkart,1220,"realme 9i (Prism Black, 64 GB)",4.4,"₹12,999"
Flipkart,1221,"realme 9i (Prism Blue, 128 GB)",4.4,"₹14,499"
Flipkart,1222,"IAIR Basic Feature Dual Sim Mobile Phone with 1200mAh Battery, 1.7 inch Display Screen, 0.8 mp Camera ...",3.7,₹809
Flipkart,1223,"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)",4.3,"₹9,499"
Flipkart,1224,"realme C25Y (Metal Grey, 64 GB)",4.5,"₹10,999"
Flipkart,1225,"realme C20 (Cool Blue, 32 GB)",4.4,"₹6,999"
Flipkart,1226,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.8 inch Display Screen, 0.8 mp Camera ...",4,"₹1,219"
Flipkart,1227,"realme C20 (Cool Grey, 32 GB)",4.4,"₹6,999"
Flipkart,1228,"realme 9i (Prism Blue, 128 GB)",4.3,"₹15,999"
Flipkart,1229,"POCO C31 (Royal Blue, 64 GB)",4.4,"₹8,999"
Flipkart,1230,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",3.4,₹999
Flipkart,1231,"POCO M3 Pro 5G (Cool Blue, 64 GB)",4.3,"₹12,499"
Flipkart,1232,"realme C25Y (Glacier Blue, 64 GB)",4.5,"₹10,999"
Flipkart,1233,"SAMSUNG Galaxy F12 (Sea Green, 64 GB)",4.3,"₹9,499"
Flipkart,1234,IAIR S19,3.9,"₹1,299"
Flipkart,1235,"realme 9i (Prism Blue, 64 GB)",4.4,"₹12,999"
Flipkart,1236,"realme C21Y (Cross Black, 64 GB)",4.5,"₹10,499"
Flipkart,1237,"realme C21Y (Cross Blue, 64 GB)",4.5,"₹10,499"
Flipkart,1238,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",3.7,"₹1,320"
Flipkart,1239,"realme C21Y (Cross Black, 32 GB)",4.6,"₹9,499"
Flipkart,1240,"realme C21Y (Cross Blue, 32 GB)",4.6,"₹9,499"
Flipkart,1241,"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)",4.3,"₹9,499"
Flipkart,1242,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",4,"₹1,320"
Flipkart,1243,"realme 9i (Prism Black, 128 GB)",4.3,"₹15,999"
Flipkart,1244,"realme 9i (Prism Black, 64 GB)",4.4,"₹12,999"
Flipkart,1245,"realme 9i (Prism Blue, 128 GB)",4.4,"₹14,499"
Flipkart,1246,"IAIR Basic Feature Dual Sim Mobile Phone with 1200mAh Battery, 1.7 inch Display Screen, 0.8 mp Camera ...",3.7,₹809
Flipkart,1247,"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)",4.3,"₹9,499"
Flipkart,1248,"realme C25Y (Metal Grey, 64 GB)",4.5,"₹10,999"
Flipkart,1249,"realme C20 (Cool Blue, 32 GB)",4.4,"₹6,999"
Flipkart,1250,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.8 inch Display Screen, 0.8 mp Camera ...",4,"₹1,219"
Flipkart,1251,"realme C20 (Cool Grey, 32 GB)",4.4,"₹6,999"
Flipkart,1252,"realme 9i (Prism Blue, 128 GB)",4.3,"₹15,999"
Flipkart,1253,"POCO C31 (Royal Blue, 64 GB)",4.4,"₹8,999"
Flipkart,1254,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",3.4,₹999
Flipkart,1255,"POCO M3 Pro 5G (Cool Blue, 64 GB)",4.3,"₹12,499"
Flipkart,1256,"realme C25Y (Glacier Blue, 64 GB)",4.5,"₹10,999"
Flipkart,1257,"SAMSUNG Galaxy F12 (Sea Green, 64 GB)",4.3,"₹9,499"
Flipkart,1258,IAIR S19,3.9,"₹1,299"
Flipkart,1259,"realme 9i (Prism Blue, 64 GB)",4.4,"₹12,999"
Flipkart,1260,"realme C21Y (Cross Black, 64 GB)",4.5,"₹10,499"
Flipkart,1261,"realme C21Y (Cross Blue, 64 GB)",4.5,"₹10,499"
Flipkart,1262,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",3.7,"₹1,320"
Flipkart,1263,"realme C21Y (Cross Black, 32 GB)",4.6,"₹9,499"
Flipkart,1264,"realme C21Y (Cross Blue, 32 GB)",4.6,"₹9,499"
Flipkart,1265,"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)",4.3,"₹9,499"
Flipkart,1266,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera ...",4,"₹1,320"
Flipkart,1267,"realme 9i (Prism Black, 128 GB)",4.3,"₹15,999"
Flipkart,1268,"realme 9i (Prism Black, 64 GB)",4.4,"₹12,999"
Flipkart,1269,"realme 9i (Prism Blue, 128 GB)",4.4,"₹14,499"
Flipkart,1270,"IAIR Basic Feature Dual Sim Mobile Phone with 1200mAh Battery, 1.7 inch Display Screen, 0.8 mp Camera ...",3.7,₹809
Flipkart,1271,"SAMSUNG Galaxy F12 (Celestial Black, 64 GB)",4.3,"₹9,499"
Flipkart,1272,"realme C25Y (Metal Grey, 64 GB)",4.5,"₹10,999"
Flipkart,1273,"realme C20 (Cool Blue, 32 GB)",4.4,"₹6,999"
Flipkart,1274,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.8 inch Display Screen, 0.8 mp Camera ...",4,"₹1,219"
Flipkart,1275,"realme C20 (Cool Grey, 32 GB)",4.4,"₹6,999"
Flipkart,1276,"realme 9i (Prism Blue, 128 GB)",4.3,"₹15,999"
Flipkart,1277,"POCO C31 (Royal Blue, 64 GB)",4.4,"₹8,999"
Flipkart,1278,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 1.77 inch Display Screen, 0.8 mp Camera...",3.4,₹999
Flipkart,1279,"POCO M3 Pro 5G (Cool Blue, 64 GB)",4.3,"₹12,499"
Flipkart,1280,"realme C25Y (Glacier Blue, 64 GB)",4.5,"₹10,999"
Flipkart,1281,"SAMSUNG Galaxy F12 (Sea Green, 64 GB)",4.3,"₹9,499"
Flipkart,1282,IAIR S19,3.9,"₹1,299"
